"state","county","tract","NAME","medianage","income","totalpop","poverty","hispanic","white","black","geoid"
"48","181","000800","Census Tract 8, Grayson County, Texas",46.4,61674,6052,9.62,9.48,89.11,3.73,"48181000800"
"48","181","000901","Census Tract 9.01, Grayson County, Texas",41.5,51058,4070,12.26,2.46,79.12,15.16,"48181000901"
"48","181","000902","Census Tract 9.02, Grayson County, Texas",36.8,46161,6531,18.9,6.31,86.25,6.06,"48181000902"
"48","181","001101","Census Tract 11.01, Grayson County, Texas",38.3,48521,3887,8.81,10.83,84.51,5.2,"48181001101"
"48","181","001102","Census Tract 11.02, Grayson County, Texas",45,51887,7083,13.43,9.78,88.25,2.65,"48181001102"
"48","181","001200","Census Tract 12, Grayson County, Texas",45,46826,6035,5.93,8.35,80.75,7.61,"48181001200"
"48","181","001300","Census Tract 13, Grayson County, Texas",39.6,39192,3806,20.28,8.33,82.95,9.8,"48181001300"
"48","181","001400","Census Tract 14, Grayson County, Texas",27.6,36794,5031,21.91,26.44,66.87,11.39,"48181001400"
"48","181","001500","Census Tract 15, Grayson County, Texas",37.8,39463,6100,16.83,28.59,70.36,9.82,"48181001500"
"48","181","001700","Census Tract 17, Grayson County, Texas",32.4,40854,4999,14.99,20.8,78.94,7.44,"48181001700"
"48","181","001801","Census Tract 18.01, Grayson County, Texas",39.7,72844,5875,11.27,6.91,93.34,0.58,"48181001801"
"48","181","001802","Census Tract 18.02, Grayson County, Texas",40.1,58448,4347,5.94,3.29,96,0,"48181001802"
"48","181","001803","Census Tract 18.03, Grayson County, Texas",42.8,68830,5299,4.83,10.79,90.45,0.68,"48181001803"
"48","181","001900","Census Tract 19, Grayson County, Texas",37.4,67028,10341,5.96,8.27,92.74,0.78,"48181001900"
"48","181","002000","Census Tract 20, Grayson County, Texas",35.3,20850,3206,42.74,33.62,49.5,20.31,"48181002000"
"48","183","000200","Census Tract 2, Gregg County, Texas",52.9,38888,5279,16.24,17.11,72.46,10.99,"48183000200"
"48","183","000300","Census Tract 3, Gregg County, Texas",47,53004,5005,12.79,7.33,87.59,10.27,"48183000300"
"48","183","000401","Census Tract 4.01, Gregg County, Texas",33.1,42582,2885,8.46,19.13,74.9,9.77,"48183000401"
"48","183","000402","Census Tract 4.02, Gregg County, Texas",41.9,37104,3983,19.69,12.08,69.29,25.06,"48183000402"
"48","183","000501","Census Tract 5.01, Gregg County, Texas",45,72594,5065,4.82,1.48,87.8,6.73,"48183000501"
"48","183","000502","Census Tract 5.02, Gregg County, Texas",39.1,43153,4161,17.54,9.66,82.26,14.11,"48183000502"
"48","183","000600","Census Tract 6, Gregg County, Texas",42.5,64800,7855,2.48,3,88.67,8.12,"48183000600"
"48","183","000700","Census Tract 7, Gregg County, Texas",44.9,54569,5482,5.75,8.88,78.16,15.34,"48183000700"
"48","183","000800","Census Tract 8, Gregg County, Texas",28.9,39776,7256,18.06,25.66,79.23,11.47,"48183000800"
"48","183","000900","Census Tract 9, Gregg County, Texas",38.9,35875,2936,17.44,29.73,66.52,10.08,"48183000900"
"48","183","001000","Census Tract 10, Gregg County, Texas",41.1,33125,2554,25.25,20.56,55.56,33.32,"48183001000"
"48","183","001100","Census Tract 11, Gregg County, Texas",46.9,19500,2990,31.02,15.82,43.34,46.86,"48183001100"
"48","183","001200","Census Tract 12, Gregg County, Texas",33.4,19107,2852,44.95,35.34,23.39,56.94,"48183001200"
"48","183","001300","Census Tract 13, Gregg County, Texas",29.3,29971,4809,32.26,39.18,35.52,44.65,"48183001300"
"48","183","001400","Census Tract 14, Gregg County, Texas",35.4,30201,3951,26.51,23.77,29.76,59.66,"48183001400"
"48","183","001500","Census Tract 15, Gregg County, Texas",21.8,30541,4885,20.07,18.34,30.24,60.06,"48183001500"
"48","183","010100","Census Tract 101, Gregg County, Texas",38.7,58955,6156,6.41,6.86,95.24,3.3,"48183010100"
"48","183","010200","Census Tract 102, Gregg County, Texas",36.8,39461,7094,19.55,4.45,83.96,12.88,"48183010200"
"48","183","010301","Census Tract 103.01, Gregg County, Texas",35.7,64810,5202,13.4,8.79,69.05,19.74,"48183010301"
"48","183","010302","Census Tract 103.02, Gregg County, Texas",32.1,54241,6166,24.84,20.27,88.84,1.23,"48183010302"
"48","183","010400","Census Tract 104, Gregg County, Texas",43,46537,7255,13.71,11.55,81.36,11.32,"48183010400"
"48","183","010500","Census Tract 105, Gregg County, Texas",50.3,42700,5366,16.38,14.31,49.4,36.79,"48183010500"
"48","183","010600","Census Tract 106, Gregg County, Texas",39.8,53214,5582,10.01,5.66,79.02,11.04,"48183010600"
"48","183","010700","Census Tract 107, Gregg County, Texas",30,32610,4756,23.86,33.6,62.38,21.47,"48183010700"
"48","183","980000","Census Tract 9800, Gregg County, Texas",NA,NA,NA,NA,NA,NA,NA,"48183980000"
"48","185","180101","Census Tract 1801.01, Grimes County, Texas",32.4,34622,5195,29.11,35.82,56.48,31.34,"48185180101"
"48","185","180102","Census Tract 1801.02, Grimes County, Texas",35.8,42917,3839,22.72,25.71,87.71,7.06,"48185180102"
"48","185","180200","Census Tract 1802, Grimes County, Texas",43.6,46655,5988,13.92,23.96,63.71,22.55,"48185180200"
"48","185","180301","Census Tract 1803.01, Grimes County, Texas",43.8,53560,4958,8.95,5.02,92.23,2.56,"48185180301"
"48","185","180302","Census Tract 1803.02, Grimes County, Texas",42.8,32883,4511,9.77,7.65,82.84,11.19,"48185180302"
"48","185","180400","Census Tract 1804, Grimes County, Texas",48.2,38142,1717,0,23.41,62.38,29.94,"48185180400"
"48","187","210100","Census Tract 2101, Guadalupe County, Texas",38.9,43682,4178,10.67,62.64,71.66,6.41,"48187210100"
"48","187","210200","Census Tract 2102, Guadalupe County, Texas",28.3,23063,4344,32.83,76.52,73.37,12.75,"48187210200"
"48","187","210300","Census Tract 2103, Guadalupe County, Texas",30.2,30763,6391,18.11,60.9,70.4,5.16,"48187210300"
"48","187","210400","Census Tract 2104, Guadalupe County, Texas",52.3,48715,3855,12.64,32.5,87.86,7.65,"48187210400"
"48","187","210504","Census Tract 2105.04, Guadalupe County, Texas",38.7,59955,5231,10.69,35.29,86.37,1.03,"48187210504"
"48","187","210505","Census Tract 2105.05, Guadalupe County, Texas",32.4,43824,4247,14.16,72,66.05,4.97,"48187210505"
"48","187","210506","Census Tract 2105.06, Guadalupe County, Texas",41.8,40473,3130,12.3,31.28,92.11,3.19,"48187210506"
"48","187","210507","Census Tract 2105.07, Guadalupe County, Texas",35.8,61375,4439,10.81,36.36,95.27,0,"48187210507"
"48","187","210508","Census Tract 2105.08, Guadalupe County, Texas",36.3,59570,2019,1.19,41.46,73.16,4.26,"48187210508"
"48","187","210603","Census Tract 2106.03, Guadalupe County, Texas",39,56625,2046,5.47,38.76,87.83,2.98,"48187210603"
"48","187","210604","Census Tract 2106.04, Guadalupe County, Texas",34.2,68872,6761,4.17,30.94,88.27,2.84,"48187210604"
"48","187","210606","Census Tract 2106.06, Guadalupe County, Texas",37.9,46250,3079,21.49,32.61,93.02,0.32,"48187210606"
"48","187","210607","Census Tract 2106.07, Guadalupe County, Texas",33.6,78433,7088,6.87,29.95,88.95,2.79,"48187210607"
"48","187","210608","Census Tract 2106.08, Guadalupe County, Texas",29.9,49602,3799,15.53,54.54,86.47,6.87,"48187210608"
"48","187","210705","Census Tract 2107.05, Guadalupe County, Texas",44.4,48286,2577,8.46,22.82,91.77,2.56,"48187210705"
"48","187","210706","Census Tract 2107.06, Guadalupe County, Texas",40.9,41373,4826,14.34,32.8,86.22,1.22,"48187210706"
"48","187","210707","Census Tract 2107.07, Guadalupe County, Texas",36.5,65795,3306,1.81,25.23,84.94,8.05,"48187210707"
"48","187","210708","Census Tract 2107.08, Guadalupe County, Texas",34,88843,5756,1.88,20.5,78.58,12.87,"48187210708"
"48","187","210709","Census Tract 2107.09, Guadalupe County, Texas",39.2,97724,4836,2.27,26.96,80.73,5.67,"48187210709"
"48","187","210710","Census Tract 2107.10, Guadalupe County, Texas",42.3,113173,3461,0,10.29,83.62,8.7,"48187210710"
"48","187","210711","Census Tract 2107.11, Guadalupe County, Texas",37.4,102909,3345,4.42,19.67,83.41,8.55,"48187210711"
"48","187","210712","Census Tract 2107.12, Guadalupe County, Texas",37.8,113333,4214,3.89,15.69,79.24,11.89,"48187210712"
"48","187","210713","Census Tract 2107.13, Guadalupe County, Texas",29.5,78625,3512,2.19,29.24,69.48,15.95,"48187210713"
"48","187","210714","Census Tract 2107.14, Guadalupe County, Texas",32.2,65115,4714,3.34,32.39,78.6,8.66,"48187210714"
"48","187","210801","Census Tract 2108.01, Guadalupe County, Texas",43.7,61071,5345,10.18,40.43,86.1,4.81,"48187210801"
"48","187","210803","Census Tract 2108.03, Guadalupe County, Texas",39.3,57184,3590,8.05,20.56,83.23,10.31,"48187210803"
"48","187","210804","Census Tract 2108.04, Guadalupe County, Texas",45.6,48517,3971,12.6,24.15,86.33,7.23,"48187210804"
"48","187","210901","Census Tract 2109.01, Guadalupe County, Texas",43.3,57113,5242,16,25.03,84.15,7.34,"48187210901"
"48","187","210902","Census Tract 2109.02, Guadalupe County, Texas",48.4,56875,3426,10.6,26.12,91.97,0.64,"48187210902"
"48","189","950100","Census Tract 9501, Hale County, Texas",26,24171,4676,33.46,79.08,77.84,3.08,"48189950100"
"48","189","950200","Census Tract 9502, Hale County, Texas",30.2,31544,4432,26.26,86.37,70.74,3.7,"48189950200"
"48","189","950300","Census Tract 9503, Hale County, Texas",45.6,51333,6545,5.3,37.71,84.72,1.67,"48189950300"
"48","189","950400","Census Tract 9504, Hale County, Texas",26.5,34248,4437,23.18,45.32,77.35,7.1,"48189950400"
"48","189","950500","Census Tract 9505, Hale County, Texas",28.2,33149,3406,20.99,63.68,84.91,0.79,"48189950500"
"48","189","950600","Census Tract 9506, Hale County, Texas",37.3,52277,5897,4.04,30.24,74.24,16.92,"48189950600"
"48","189","950700","Census Tract 9507, Hale County, Texas",34.8,35938,2917,22.48,61.54,91.5,0.38,"48189950700"
"48","201","554600","Census Tract 5546, Harris County, Texas",45,112849,4851,0.42,15.19,84.04,1.24,"48201554600"
"48","201","554700","Census Tract 5547, Harris County, Texas",38,92008,6733,3.04,16.53,75.17,6.27,"48201554700"
"48","201","554801","Census Tract 5548.01, Harris County, Texas",29.4,65887,12229,8.56,30.61,70.36,11.56,"48201554801"
"48","201","554802","Census Tract 5548.02, Harris County, Texas",34.6,102761,12863,3.08,18.53,76.83,4.74,"48201554802"
"48","201","554901","Census Tract 5549.01, Harris County, Texas",29.1,67472,7429,5.22,22.08,67.67,16.26,"48201554901"
"48","201","554902","Census Tract 5549.02, Harris County, Texas",35.9,97237,5936,3.45,18.06,92.03,0.44,"48201554902"
"48","201","554903","Census Tract 5549.03, Harris County, Texas",33.7,109960,10951,0.96,19.91,75.35,7.69,"48201554903"
"48","201","555000","Census Tract 5550, Harris County, Texas",32.6,79111,7804,4.14,20.68,75.04,9.23,"48201555000"
"48","201","555100","Census Tract 5551, Harris County, Texas",33.9,80507,7134,6.6,26.79,75.64,7.16,"48201555100"
"48","201","555200","Census Tract 5552, Harris County, Texas",32.9,53259,5804,11.33,33.98,83.37,3.43,"48201555200"
"48","201","555301","Census Tract 5553.01, Harris County, Texas",45.7,96458,1295,3.4,16.76,97.61,0,"48201555301"
"48","201","555302","Census Tract 5553.02, Harris County, Texas",33.4,104151,6819,4.71,15.75,89.27,4.99,"48201555302"
"48","201","555303","Census Tract 5553.03, Harris County, Texas",30,90250,3301,3.67,20.87,76.07,13.15,"48201555303"
"48","201","555401","Census Tract 5554.01, Harris County, Texas",44.2,45667,2396,5.18,19.87,86.85,7.64,"48201555401"
"48","201","555402","Census Tract 5554.02, Harris County, Texas",38.7,46115,8177,11.94,17.77,86.18,7.46,"48201555402"
"48","201","555501","Census Tract 5555.01, Harris County, Texas",46.4,74461,3960,4.72,14.62,92.8,0,"48201555501"
"48","201","555502","Census Tract 5555.02, Harris County, Texas",32.2,92930,15076,4.74,25.74,82.33,4.23,"48201555502"
"48","201","555600","Census Tract 5556, Harris County, Texas",42.7,77454,4058,10.82,26.07,92.63,0.49,"48201555600"
"48","201","555701","Census Tract 5557.01, Harris County, Texas",31.5,105222,5812,0.34,15.33,85.27,6.35,"48201555701"
"48","201","555702","Census Tract 5557.02, Harris County, Texas",34.5,112625,7918,0.73,9.48,85.65,3.3,"48201555702"
"48","201","556000","Census Tract 5560, Harris County, Texas",33.5,55128,6862,11.59,34.16,76.01,10.94,"48201556000"
"48","201","980000","Census Tract 9800, Harris County, Texas",14.5,14773,78,52.56,87.18,88.46,0,"48201980000"
"48","201","980100","Census Tract 9801, Harris County, Texas",41,18911,204,0,38.24,24.51,61.76,"48201980100"
"48","203","020102","Census Tract 201.02, Harrison County, Texas",46.4,45337,4786,18.15,8.38,76.62,19.22,"48203020102"
"48","203","020103","Census Tract 201.03, Harrison County, Texas",40,59650,4353,7.44,2.32,83.07,15.58,"48203020103"
"48","203","020104","Census Tract 201.04, Harrison County, Texas",45.3,47460,3717,9.9,8.47,72.24,23.35,"48203020104"
"48","203","020200","Census Tract 202, Harrison County, Texas",36.9,47054,7023,12.85,4.03,82.94,13.93,"48203020200"
"48","203","020301","Census Tract 203.01, Harrison County, Texas",43.5,57371,4165,12.38,10.25,89.46,7.15,"48203020301"
"48","203","020302","Census Tract 203.02, Harrison County, Texas",27.4,28967,3475,21.61,36.46,69.04,30.96,"48203020302"
"48","203","020401","Census Tract 204.01, Harrison County, Texas",21.8,22525,4725,37.21,17.31,46.33,44.91,"48203020401"
"48","203","020402","Census Tract 204.02, Harrison County, Texas",37.4,27315,5100,23.95,7.35,29.12,68.29,"48203020402"
"48","203","020501","Census Tract 205.01, Harrison County, Texas",32.9,32101,2618,15.96,24.83,62.3,32.31,"48203020501"
"48","203","020502","Census Tract 205.02, Harrison County, Texas",40.1,50769,5079,14.98,12.29,67.57,24.81,"48203020502"
"48","203","020603","Census Tract 206.03, Harrison County, Texas",35.9,63737,5820,13.73,8.57,86.7,6.87,"48203020603"
"48","203","020604","Census Tract 206.04, Harrison County, Texas",40.6,31357,4116,19.63,2.55,77.55,20.17,"48203020604"
"48","203","020605","Census Tract 206.05, Harrison County, Texas",35.2,69187,5416,3.93,7.29,89.77,5.04,"48203020605"
"48","203","020606","Census Tract 206.06, Harrison County, Texas",42.4,46495,4091,8.75,3.72,89.24,8.14,"48203020606"
"48","205","950200","Census Tract 9502, Hartley County, Texas",40.7,66583,5963,9.3,21.28,82.34,7.06,"48205950200"
"48","207","950300","Census Tract 9503, Haskell County, Texas",51,35688,3801,18.94,25.18,75.19,7.29,"48207950300"
"48","207","950400","Census Tract 9504, Haskell County, Texas",44.5,35071,2041,18.42,18.13,85.2,1.32,"48207950400"
"48","209","010100","Census Tract 101, Hays County, Texas",23.7,22137,2282,35.54,25.59,81.46,5.65,"48209010100"
"48","209","010200","Census Tract 102, Hays County, Texas",19.5,22869,6995,43.38,21.02,74.51,5.68,"48209010200"
"48","209","010302","Census Tract 103.02, Hays County, Texas",24.2,26899,3875,31.59,65.5,49.26,4.15,"48209010302"
"48","209","010303","Census Tract 103.03, Hays County, Texas",22.7,25711,7146,54.61,38.06,63.01,13.94,"48209010303"
"48","209","010304","Census Tract 103.04, Hays County, Texas",24,21467,5211,41.11,47.75,54.88,5.47,"48209010304"
"48","209","010400","Census Tract 104, Hays County, Texas",35,37843,7000,23.29,61.41,55.04,2.49,"48209010400"
"48","209","010500","Census Tract 105, Hays County, Texas",30.1,33043,3202,29.25,67.58,57.68,5.12,"48209010500"
"48","209","010600","Census Tract 106, Hays County, Texas",40.8,60914,8435,9.53,24.74,86.94,4.27,"48209010600"
"48","209","010701","Census Tract 107.01, Hays County, Texas",23.3,19831,6885,50.69,18.52,85,1.5,"48209010701"
"48","209","010702","Census Tract 107.02, Hays County, Texas",37.7,46222,2320,30.39,16.12,87.46,4.01,"48209010702"
"48","209","010803","Census Tract 108.03, Hays County, Texas",49.2,58557,4064,13.29,8.24,92.42,0.69,"48209010803"
"48","209","010804","Census Tract 108.04, Hays County, Texas",49.7,67553,9262,4.07,6.64,91.64,2.59,"48209010804"
"48","209","010805","Census Tract 108.05, Hays County, Texas",38.1,110769,4969,0.54,8.29,91.97,3.32,"48209010805"
"48","209","010806","Census Tract 108.06, Hays County, Texas",44.6,113209,3366,8.76,7.46,93.08,0,"48209010806"
"48","209","010807","Census Tract 108.07, Hays County, Texas",39.5,55952,2073,19.3,22.72,83.7,0.58,"48209010807"
"48","209","010808","Census Tract 108.08, Hays County, Texas",42.5,75670,5698,0.82,23.41,81.68,0,"48209010808"
"48","209","010809","Census Tract 108.09, Hays County, Texas",43,99306,5288,9.38,6.94,91.45,1.78,"48209010809"
"48","209","010901","Census Tract 109.01, Hays County, Texas",44.8,120984,7780,1.26,16.88,85.82,0.85,"48209010901"
"48","209","010902","Census Tract 109.02, Hays County, Texas",35.4,81731,8875,4.14,26.33,87.18,0.95,"48209010902"
"48","209","010905","Census Tract 109.05, Hays County, Texas",35.9,82083,4935,12.79,37.41,73.64,3.1,"48209010905"
"48","209","010906","Census Tract 109.06, Hays County, Texas",31.1,60068,9670,8.81,57.34,55.04,6.18,"48209010906"
"48","209","010907","Census Tract 109.07, Hays County, Texas",28.6,49358,9627,15.09,69.65,59.56,2.7,"48209010907"
"48","209","010908","Census Tract 109.08, Hays County, Texas",29,54414,5494,13.52,59.83,58.81,3.71,"48209010908"
"48","209","010909","Census Tract 109.09, Hays County, Texas",30.7,73542,4199,3.5,27.36,84.45,1.62,"48209010909"
"48","209","010910","Census Tract 109.10, Hays County, Texas",31.9,70798,7788,9.19,52.21,59.44,7.72,"48209010910"
"48","211","950300","Census Tract 9503, Hemphill County, Texas",43.7,62159,3668,16.82,22.03,90.81,0,"48211950300"
"48","213","950100","Census Tract 9501, Henderson County, Texas",41,52188,7149,9.84,5.54,93.99,4.27,"48213950100"
"48","213","950200","Census Tract 9502, Henderson County, Texas",39.4,46741,4841,14.84,8.41,86.76,8.84,"48213950200"
"48","213","950300","Census Tract 9503, Henderson County, Texas",47.2,45493,7529,11.92,11.28,92.14,1.16,"48213950300"
"48","213","950400","Census Tract 9504, Henderson County, Texas",42.3,41629,4694,15.05,13.23,85.32,1.94,"48213950400"
"48","213","950500","Census Tract 9505, Henderson County, Texas",36.7,47712,2609,12.09,3.07,99.12,0,"48213950500"
"48","213","950601","Census Tract 9506.01, Henderson County, Texas",52.5,30018,3217,33.2,9.01,95.34,0,"48213950601"
"48","213","950602","Census Tract 9506.02, Henderson County, Texas",44,37123,5231,16.36,2.58,94,1.34,"48213950602"
"48","213","950700","Census Tract 9507, Henderson County, Texas",46.9,35100,4169,14.61,7.29,96.04,0.6,"48213950700"
"48","213","950800","Census Tract 9508, Henderson County, Texas",51.7,41278,5026,14.33,8.71,94.11,0,"48213950800"
"48","213","950901","Census Tract 9509.01, Henderson County, Texas",47.3,39783,4580,15.83,4.61,96.2,0.52,"48213950901"
"48","213","950902","Census Tract 9509.02, Henderson County, Texas",49.3,32463,1794,14.55,2.68,87.74,10.7,"48213950902"
"48","213","950903","Census Tract 9509.03, Henderson County, Texas",52,41726,2581,14.49,4.03,93.03,2.79,"48213950903"
"48","213","951000","Census Tract 9510, Henderson County, Texas",36.3,30759,2047,18.22,16.56,74.55,16.37,"48213951000"
"48","213","951100","Census Tract 9511, Henderson County, Texas",36.9,38479,4242,20.92,8.75,98.54,0.31,"48213951100"
"48","213","951200","Census Tract 9512, Henderson County, Texas",32.3,27988,6277,27.26,39.67,50.45,24.74,"48213951200"
"48","213","951300","Census Tract 9513, Henderson County, Texas",40.3,35722,5909,26.13,12.57,81.01,15.33,"48213951300"
"48","213","951400","Census Tract 9514, Henderson County, Texas",46.4,44457,6404,11.66,1.92,82.21,14.99,"48213951400"
"48","215","020101","Census Tract 201.01, Hidalgo County, Texas",27.6,29094,5476,37.13,95.89,79.25,0.13,"48215020101"
"48","215","020102","Census Tract 201.02, Hidalgo County, Texas",29.4,27874,7164,44.32,84.77,82.02,0,"48215020102"
"48","215","020201","Census Tract 202.01, Hidalgo County, Texas",23.8,33075,7274,32.75,97,73.52,0,"48215020201"
"48","215","020202","Census Tract 202.02, Hidalgo County, Texas",18.5,30476,7777,36.44,97.38,77.38,0,"48215020202"
"48","215","020204","Census Tract 202.04, Hidalgo County, Texas",31.2,35139,6673,31.34,85.57,76.74,0.19,"48215020204"
"48","215","020205","Census Tract 202.05, Hidalgo County, Texas",28.9,24852,5497,37.57,95.85,80.73,0,"48215020205"
"48","215","020301","Census Tract 203.01, Hidalgo County, Texas",32.1,63194,9970,10.09,77.97,80.43,0.28,"48215020301"
"48","215","020302","Census Tract 203.02, Hidalgo County, Texas",33,50051,8992,16.41,86.83,82.27,0.09,"48215020302"
"48","215","020402","Census Tract 204.02, Hidalgo County, Texas",32.3,82757,7173,9.25,71.66,80.08,1.35,"48215020402"
"48","215","020403","Census Tract 204.03, Hidalgo County, Texas",34.7,19954,5986,40.76,94.44,81.34,0,"48215020403"
"48","215","020404","Census Tract 204.04, Hidalgo County, Texas",61.3,36987,4697,12.17,55.04,88.8,0,"48215020404"
"48","215","020501","Census Tract 205.01, Hidalgo County, Texas",29.7,20028,4958,60.07,94.82,78.88,0,"48215020501"
"48","215","020503","Census Tract 205.03, Hidalgo County, Texas",27.7,36838,9765,28.2,97.87,79.41,0,"48215020503"
"48","215","020504","Census Tract 205.04, Hidalgo County, Texas",30.4,28210,6422,29.82,96.48,79.77,0.34,"48215020504"
"48","215","020600","Census Tract 206, Hidalgo County, Texas",34.1,19773,3201,38.12,99.59,55.73,0,"48215020600"
"48","215","020701","Census Tract 207.01, Hidalgo County, Texas",30.6,52196,8753,16.4,85.21,84.02,0.86,"48215020701"
"48","215","020721","Census Tract 207.21, Hidalgo County, Texas",27.1,42660,8056,25.29,87.54,82.61,0.76,"48215020721"
"48","215","020723","Census Tract 207.23, Hidalgo County, Texas",35,19963,5512,45.71,96.68,69.97,0,"48215020723"
"48","215","020724","Census Tract 207.24, Hidalgo County, Texas",34.1,61782,3790,7.42,80.84,81.32,0,"48215020724"
"48","215","020725","Census Tract 207.25, Hidalgo County, Texas",30.6,30436,4323,25.24,92.55,87.09,0.19,"48215020725"
"48","215","020726","Census Tract 207.26, Hidalgo County, Texas",29.3,34319,5740,29.45,80.56,81.15,0,"48215020726"
"48","215","020802","Census Tract 208.02, Hidalgo County, Texas",33.2,36868,6580,27.81,80.58,71.12,0.3,"48215020802"
"48","215","020803","Census Tract 208.03, Hidalgo County, Texas",33.7,73036,5529,11.07,70.37,86.36,2.39,"48215020803"
"48","215","020804","Census Tract 208.04, Hidalgo County, Texas",27.6,23580,3408,35.71,68.84,80.28,1.56,"48215020804"
"48","215","020901","Census Tract 209.01, Hidalgo County, Texas",35.2,59085,5092,18.5,63.59,84.68,0.57,"48215020901"
"48","215","020903","Census Tract 209.03, Hidalgo County, Texas",36.1,48608,4579,24.7,78.45,69.38,0.31,"48215020903"
"48","215","020904","Census Tract 209.04, Hidalgo County, Texas",38.7,48570,4428,14.66,71.59,80.35,3.03,"48215020904"
"48","215","021000","Census Tract 210, Hidalgo County, Texas",28.8,28136,7136,54.04,87.4,76.54,0.74,"48215021000"
"48","215","021100","Census Tract 211, Hidalgo County, Texas",43.5,14560,2721,55.49,93.86,77.14,1.07,"48215021100"
"48","215","021201","Census Tract 212.01, Hidalgo County, Texas",35.8,34441,3088,24.65,73.41,80.57,0,"48215021201"
"48","215","021202","Census Tract 212.02, Hidalgo County, Texas",34.4,53977,4067,13.24,72.31,82.25,0.47,"48215021202"
"48","215","021302","Census Tract 213.02, Hidalgo County, Texas",21.2,24610,15068,42.65,98.25,80.89,0,"48215021302"
"48","215","021303","Census Tract 213.03, Hidalgo County, Texas",23.5,24034,8202,39.76,98.31,87.26,0,"48215021303"
"48","215","021304","Census Tract 213.04, Hidalgo County, Texas",28.8,29440,5753,33.78,97.55,83.83,0.8,"48215021304"
"48","215","021305","Census Tract 213.05, Hidalgo County, Texas",30.8,31141,6594,19.59,99.61,79.07,0,"48215021305"
"48","215","021401","Census Tract 214.01, Hidalgo County, Texas",27.9,23075,5148,45.1,95.1,87.18,0,"48215021401"
"48","215","021403","Census Tract 214.03, Hidalgo County, Texas",38,34950,4181,28.22,88.95,90.53,0,"48215021403"
"48","215","021404","Census Tract 214.04, Hidalgo County, Texas",33.4,44579,6652,27.53,74.31,94.86,0.74,"48215021404"
"48","215","021500","Census Tract 215, Hidalgo County, Texas",36.1,20585,3527,51.24,99.6,87.5,0,"48215021500"
"48","215","021600","Census Tract 216, Hidalgo County, Texas",35.5,23333,3821,36.27,97.98,76,0.13,"48215021600"
"48","215","021701","Census Tract 217.01, Hidalgo County, Texas",27.9,38227,8542,28.86,89.18,80.86,0,"48215021701"
"48","215","021702","Census Tract 217.02, Hidalgo County, Texas",29.4,31250,11713,37.22,94.57,85.89,0.26,"48215021702"
"48","215","021803","Census Tract 218.03, Hidalgo County, Texas",26.5,29853,4217,41.43,97.56,78.92,0,"48215021803"
"48","215","021804","Census Tract 218.04, Hidalgo County, Texas",22.9,18488,5512,54.26,93.58,82.31,0.38,"48215021804"
"48","215","021805","Census Tract 218.05, Hidalgo County, Texas",25.9,33799,8755,24.83,98.6,85.27,0,"48215021805"
"48","215","021806","Census Tract 218.06, Hidalgo County, Texas",25.1,25983,8557,40.67,98.41,82.87,0.6,"48215021806"
"48","215","021901","Census Tract 219.01, Hidalgo County, Texas",29.7,31895,10042,34.14,84.59,83.46,0,"48215021901"
"48","215","021903","Census Tract 219.03, Hidalgo County, Texas",30.9,23571,3669,18.83,91.39,88.12,0,"48215021903"
"48","215","021904","Census Tract 219.04, Hidalgo County, Texas",45.2,39503,4360,10.28,78.99,90.62,0,"48215021904"
"48","215","022001","Census Tract 220.01, Hidalgo County, Texas",27.3,39536,10105,24.05,93.17,82.55,0,"48215022001"
"48","215","022003","Census Tract 220.03, Hidalgo County, Texas",33.3,31604,6481,33.74,79.63,77.38,5.2,"48215022003"
"48","215","022004","Census Tract 220.04, Hidalgo County, Texas",27.1,30490,10576,38.21,87.41,84.69,0.3,"48215022004"
"48","215","022103","Census Tract 221.03, Hidalgo County, Texas",40,27181,4467,32.51,77.9,77.93,0.34,"48215022103"
"48","215","022104","Census Tract 221.04, Hidalgo County, Texas",22.7,21952,8182,49.71,98.37,49.45,0.26,"48215022104"
"48","215","022105","Census Tract 221.05, Hidalgo County, Texas",22.2,23214,4943,54.68,93.93,65,0,"48215022105"
"48","215","022106","Census Tract 221.06, Hidalgo County, Texas",27.7,25558,4998,31.75,91.32,67.05,0,"48215022106"
"48","215","022201","Census Tract 222.01, Hidalgo County, Texas",33.9,32807,6864,38.84,85.96,50.22,0,"48215022201"
"48","215","022203","Census Tract 222.03, Hidalgo County, Texas",28.5,23672,3803,41.2,94.58,71.02,2.05,"48215022203"
"48","215","022204","Census Tract 222.04, Hidalgo County, Texas",23.8,24470,5116,46.58,97.99,60.22,0,"48215022204"
"48","215","022300","Census Tract 223, Hidalgo County, Texas",36.5,51685,9798,14.05,65.94,78.63,0,"48215022300"
"48","215","022401","Census Tract 224.01, Hidalgo County, Texas",34.5,22238,4670,44.88,92.06,49.79,0,"48215022401"
"48","215","022402","Census Tract 224.02, Hidalgo County, Texas",35.8,32899,5499,31.82,97.62,45.24,0,"48215022402"
"48","215","022501","Census Tract 225.01, Hidalgo County, Texas",24,25469,6464,42.81,97.59,50.67,0,"48215022501"
"48","215","022502","Census Tract 225.02, Hidalgo County, Texas",34.4,21300,5398,45.44,91.9,56.98,0,"48215022502"
"48","215","022600","Census Tract 226, Hidalgo County, Texas",46.3,21563,2472,31.15,98.18,67.48,0,"48215022600"
